respondent_id,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
125,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,3.0
126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
127,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,1.0,3.0,0.0
128,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0
130,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0
131,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0
132,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
134,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
135,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
136,0.027905519488528294,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
138,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0
139,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0
140,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0
141,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0
142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0
143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0
144,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0
145,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
146,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
147,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,5.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0
148,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20323884316269436,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0
150,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0
151,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
152,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0
153,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2049438509610438,0.0,0.0,0.0,5.0,4.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0
154,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0979013613385336,0.0,0.0,0.0,4.0,0.0,0.0,0.0
155,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,2.0
156,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0
158,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,1.106513562661093,1.0,0.0,1.0,7.0,0.0,2.0,0.0
159,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0
160,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0
161,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,2.0
162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,1.0,1.1348791065647268,1.0,0.0,1.0,2.0,1.0,1.0,3.0
163,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
164,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
165,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,1.0,2.0
166,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0
167,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,2.0,1.0,0.0
168,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0,1.0,0.0
169,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2442065171706418,0.0,0.0,0.0,4.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0
170,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,3.0,1.0,1.0782805343703916,0.0,1.0,1.0,9.0,0.0,2.0,3.0
171,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,3.0
172,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,9.0,0.0,2.0,0.0
174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,2.0,3.0,1.0
175,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.20109811963072802,0.030858915954349916,0.1323182041921778,3.0,1.0,1.0,4.0,1.8304171356760168,0.0,0.0,1.1424275576087295,0.5487070154089597,0.31725532073505397,0.7704466326796763,7.0,2.0,1.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
177,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0
178,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
179,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21700942838340848,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0
181,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
182,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
183,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1916073154707534,0.03159131328276855,0.10044835332298906,2.0,1.0,1.9482681683521177,1.0,1.769513185743919,0.0,0.0,1.1807971377447146,0.5369026096555524,0.27322527182159845,0.7091565504593156,3.0,2.0,0.9938119406611341,0.5843538453822732
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226132493415663,1.0,0.0,0.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0
185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0
186,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,2.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
188,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0
189,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,2.0,3.0,1.0,0.0,0.0,1.1617561974060935,1.0,0.0,0.0,6.0,1.0,1.0,0.0
190,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,3.0
191,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0,1.0,1.0
192,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
193,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0
194,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0
195,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0
196,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
197,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
198,0.0,0.6984546741429785,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,1.2133012481804888,1.0,0.299484236864062,1.0,0.0,0.0,1.0,0.0
199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0
200,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0
201,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
202,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0
203,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.24265378588919645,0.05559372818083584,0.09358993094038706,4.2152387257419495,2.7304316622326197,1.9746382909915152,0.0,1.8028075626752276,0.0,0.0,1.248799188630958,0.5061763408684988,0.32600877229949565,0.6540203059011773,3.0,0.0,0.0,0.0
204,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,2.0,3.0,0.0
205,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2396571424961503,0.051033025755336775,0.0951851245929362,5.0,2.0,1.0,1.0,1.8250536351329958,0.0,0.0,1.2641661730053215,0.5176704543489282,0.31615197623333036,0.6447083933736708,1.0,2.0,1.0395019385569326,0.5233129645872283
206,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0
207,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0
208,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0
210,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0
211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,1.0,3.0
212,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0
213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
214,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
215,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0
216,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0
217,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.294828270651423,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
218,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0
220,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0
221,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0
222,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
223,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0
224,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,0.0
225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,1.0,1.0,1.2263869049612324,1.0,1.0,0.0,5.0,2.0,1.0,0.0
226,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,1.2271576044179222,0.0,0.0,1.0,2.0,2.0,0.0,0.0
227,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,0.0,2.0,0.0,1.2363123760353192,1.0,0.0,2.0,7.0,2.0,2.0,0.0
228,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0
229,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0
230,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0
231,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
232,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,1.0,1.2495505256394615,0.0,0.0,0.0,6.0,0.0,0.0,0.0
233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0
234,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.38082332888920356,0.0,0.0,1.0,4.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0
235,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,3.0,0.0,1.0,1.2244992350020507,1.0,0.0,0.0,1.0,1.0,1.0,0.0
236,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0
237,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3620985337118273,0.0,0.0,0.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,1.244022101400105,0.0,0.2832582787081503,1.0,5.0,0.0,3.0,3.0
238,0.0,0.0,0.0,0.8915193769812538,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,4.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
239,0.0,1.0,0.0,1.0,0.0,0.0,0.7067941594050345,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
240,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0
241,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
242,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
243,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,3.0,0.0,0.0,1.2043585066168787,0.0,0.0,0.0,1.0,0.0,0.0,0.0
244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,3.0,0.0
245,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0
246,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0
247,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0
249,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.25388211058638066,1.0,8.0,1.0,2.0,0.0
250,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
