respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
115,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,3.0,0.0,1.0353603870257393,0.0,1.0,0.0,9.0,1.0,0.0,0.0
116,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
117,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0
118,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0
119,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.38310178032506575,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0
120,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0
122,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0
123,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0
124,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,0.0
125,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,3.0
126,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
127,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,1.0,3.0,0.0
128,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0
130,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0
131,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0
132,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
133,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
134,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
135,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
136,3.0,1.2775661809498637,0.027905519488528294,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
137,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
138,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0
139,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0
140,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0
141,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0
142,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0
143,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0
144,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0
145,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
146,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
147,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0
148,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0
149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12644228272799693,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0
150,1.484170859727369,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0
151,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
152,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0
153,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.11540082792113032,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0
154,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0979013613385336,0.0,0.0,0.0,4.0,0.0,0.0,0.0
155,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,2.0
156,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
157,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0
158,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,1.106513562661093,1.0,0.0,1.0,7.0,0.0,2.0,0.0
159,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0
160,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0
161,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,2.0
162,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,1.0,1.1348791065647268,1.0,0.0,1.0,2.0,1.0,1.0,3.0
163,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
164,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
165,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,1.0,2.0
166,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0
167,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,2.0,1.0,0.0
168,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0,1.0,0.0
169,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.18321257490799986,0.0,0.0,0.0,4.0,1.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0
170,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,1.0,3.0,1.0,1.0782805343703916,0.0,1.0,1.0,9.0,0.0,2.0,3.0
171,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,3.0
172,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
173,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,9.0,0.0,2.0,0.0
174,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,2.0,3.0,1.0
175,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.20109811963072802,0.030858915954349916,0.1323182041921778,3.0,3.0,2.0,4.0,1.8304171356760168,0.0,0.0,1.1424275576087295,0.5487070154089597,0.31725532073505397,0.7704466326796763,7.0,2.0,1.0,0.0
176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
177,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0
178,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
179,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18231985375484377,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0
181,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
182,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
183,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1916073154707534,0.03159131328276855,0.10044835332298906,5.0,1.0,2.0,1.0,1.769513185743919,0.0,0.0,1.1807971377447146,0.5369026096555524,0.27322527182159845,0.7091565504593156,3.0,2.0,0.9938119406611341,0.5843538453822732
184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1827500023411106,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0
185,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0
186,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,2.0,0.0,0.0
187,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
188,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0
189,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,3.0,1.0,0.0,0.0,1.1617561974060935,1.0,0.0,0.0,6.0,1.0,1.0,0.0
190,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,3.0
191,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0,1.0,1.0
192,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
193,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0
194,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0
195,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0
196,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
197,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
198,1.0,2.0,0.0,0.6984546741429785,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,3.0,3.0,0.0,1.0,1.2133012481804888,1.0,0.299484236864062,1.0,0.0,0.0,1.0,0.0
199,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0
200,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0
201,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
202,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0
203,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.24265378588919645,0.05559372818083584,0.09358993094038706,4.043734905275786,2.1915166149376986,2.348294921514385,0.0,1.8028075626752276,0.0,0.0,1.248799188630958,0.5061763408684988,0.32600877229949565,0.6540203059011773,3.0,0.0,0.0,0.0
204,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,2.0,3.0,0.0
205,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2396571424961503,0.051033025755336775,0.0951851245929362,3.0,2.0,4.0,1.0,1.8250536351329958,0.0,0.0,1.2641661730053215,0.5176704543489282,0.31615197623333036,0.6447083933736708,1.0,2.0,1.0395019385569326,0.5233129645872283
206,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0
207,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0
208,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0
209,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0
210,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0
211,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,1.0,3.0
212,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0
213,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
214,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
215,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0
216,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0
217,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.996032973729956,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
218,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
219,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0
220,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0
221,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0
222,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
223,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0
224,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,0.0
225,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,3.0,0.0,1.0,1.0,1.2263869049612324,1.0,1.0,0.0,5.0,2.0,1.0,0.0
226,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,1.2271576044179222,0.0,0.0,1.0,2.0,2.0,0.0,0.0
227,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,2.0,0.0,1.2363123760353192,1.0,0.0,2.0,7.0,2.0,2.0,0.0
228,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0
229,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0
230,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0
231,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
232,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,2.0,0.0,1.0,1.2495505256394615,0.0,0.0,0.0,6.0,0.0,0.0,0.0
